120,15002,1,173917,34,1    I F00,Drumm + Clay,6310,st,139,0,139,0,,521749,32
120,15002,1,173917,35,1    I F00,Drumm + Clay,4905,st,178,0,178,0,,521749,33
120,15002,1,173917,36,1    I F00,Drumm + Clay,4016,st,217,0,217,0,,521749,34
120,15002,1,173917,37,1    I F00,Drumm + Clay,4031,st,138,0,138,0,,521749,35
120,15002,1,173917,38,1    I F00,Drumm + Clay,14,no,168,1262,0,0,,521749,36
120,15002,1,173917,39,1    I F00,Drumm + Clay,4026,st,0,0,168,0,,521749,36
120,15002,1,173917,40,1    I F00,Drumm + Clay,4022,st,126,0,126,0,,521749,37
120,15002,1,173917,41,1    I F00,Drumm + Clay,4019,st,149,0,149,0,,521749,38
120,15002,1,173917,42,1    I F00,Drumm + Clay,4023,st,141,0,141,0,,521749,39
120,15002,1,173917,43,1    I F00,Drumm + Clay,4020,st,149,0,149,0,,521749,40
120,15002,1,173917,44,1    I F00,Drumm + Clay,4030,st,165,0,165,0,,521749,41
120,15002,1,173917,45,1    I F00,Drumm + Clay,4024,st,170,0,170,0,,521749,42
120,15002,1,173917,46,1    I F00,Drumm + Clay,15,no,110,1009,0,0,,521749,43
120,15002,1,173917,47,1    I F00,Drumm + Clay,4027,st,0,0,110,0,,521749,43
120,15002,1,173917,48,1    I F00,Drumm + Clay,4029,st,179,0,179,0,,521749,44
120,15002,1,173917,49,1    I F00,Drumm + Clay,4018,st,140,0,140,0,,521749,45
120,15002,1,173917,50,1    I F00,Drumm + Clay,4021,st,138,0,138,0,,521749,46
120,15002,1,173917,51,1    I F00,Drumm + Clay,4025,st,146,0,146,0,,521749,47
120,15002,1,173917,52,1    I F00,Drumm + Clay,382,no,125,728,0,0,,521749,48
120,15002,1,173917,53,1    I F00,Drumm + Clay,4028,st,0,0,125,0,,521749,48
120,15002,1,173917,54,1    I F00,Drumm + Clay,4017,st,199,0,199,0,,521749,49
120,15002,1,173917,55,1    I F00,Drumm + Clay,2,no,179,378,0,0,,521749,50
120,15002,1,173917,56,1    I F00,Drumm + Clay,4015,st,0,0,179,0,,521749,50
120,15002,1,173916,1,1    I S00,Drumm + Clay,13,no,0,0,0,0,N,521746,22
120,15002,1,173916,2,1    I S00,Drumm + Clay,3893,st,0,0,0,0,N,521746,22
120,15002,1,173916,3,1    I S00,Drumm + Clay,3848,st,300,0,300,0,,521746,23
120,15002,1,173916,4,1    I S00,Drumm + Clay,3859,st,235,0,235,0,,521746,24
120,15002,1,173916,5,1    I S00,Drumm + Clay,3885,st,347,0,347,0,,521746,25
120,15002,1,173916,6,1    I S00,Drumm + Clay,6489,st,188,0,188,0,,521746,27
120,15002,1,173916,7,1    I S00,Drumm + Clay,6,no,186,1255,0,0,,521746,28
120,15002,1,173916,8,1    I S00,Drumm + Clay,6296,st,0,0,186,0,,521746,28
120,15002,1,173916,9,1    I S00,Drumm + Clay,6320,st,131,0,131,0,,521746,29
120,15002,1,173916,10,1    I S00,Drumm + Clay,6292,st,146,0,146,0,,521746,30
120,15002,1,173916,11,1    I S00,Drumm + Clay,6306,st,147,0,147,0,,521746,31
120,15002,1,173916,12,1    I S00,Drumm + Clay,6310,st,139,0,139,0,,521746,32
120,15002,1,173916,13,1    I S00,Drumm + Clay,4905,st,178,0,178,0,,521746,33
120,15002,1,173916,14,1    I S00,Drumm + Clay,4016,st,217,0,217,0,,521746,34
120,15002,1,173916,15,1    I S00,Drumm + Clay,4031,st,138,0,138,0,,521746,35
120,15002,1,173916,16,1    I S00,Drumm + Clay,14,no,168,1262,0,0,,521746,36
120,15002,1,173916,17,1    I S00,Drumm + Clay,4026,st,0,0,168,0,,521746,36
120,15002,1,173916,18,1    I S00,Drumm + Clay,4022,st,126,0,126,0,,521746,37
120,15002,1,173916,19,1    I S00,Drumm + Clay,4019,st,149,0,149,0,,521746,38
120,15002,1,173916,20,1    I S00,Drumm + Clay,4023,st,141,0,141,0,,521746,39
120,15002,1,173916,21,1    I S00,Drumm + Clay,4020,st,149,0,149,0,,521746,40
120,15002,1,173916,22,1    I S00,Drumm + Clay,4030,st,165,0,165,0,,521746,41
120,15002,1,173916,23,1    I S00,Drumm + Clay,4024,st,170,0,170,0,,521746,42
120,15002,1,173916,24,1    I S00,Drumm + Clay,15,no,110,1009,0,0,,521746,43
120,15002,1,173916,25,1    I S00,Drumm + Clay,4027,st,0,0,110,0,,521746,43
120,15002,1,173916,26,1    I S00,Drumm + Clay,4029,st,179,0,179,0,,521746,44
120,15002,1,173916,27,1    I S00,Drumm + Clay,4018,st,140,0,140,0,,521746,45
120,15002,1,173916,28,1    I S00,Drumm + Clay,4021,st,138,0,138,0,,521746,46
120,15002,1,173916,29,1    I S00,Drumm + Clay,4025,st,146,0,146,0,,521746,47
120,15002,1,173916,30,1    I S00,Drumm + Clay,382,no,125,728,0,0,,521746,48
120,15002,1,173916,31,1    I S00,Drumm + Clay,4028,st,0,0,125,0,,521746,48
120,15002,1,173916,32,1    I S00,Drumm + Clay,4017,st,199,0,199,0,,521746,49
120,15002,1,173916,33,1    I S00,Drumm + Clay,2,no,179,378,0,0,,521746,50
120,15002,1,173916,34,1    I S00,Drumm + Clay,4015,st,0,0,179,0,,521746,50
120,15444,0,177422,1,1AX  O F00,Geary + 33rd Avenue,1337,no,0,0,0,0,,532264,1
120,15444,0,177422,2,1AX  O F00,Geary + 33rd Avenue,5942,st,0,0,0,0,,532264,1
120,15444,0,177422,3,1AX  O F00,Geary + 33rd Avenue,5944,st,426,0,426,0,,532264,2
120,15444,0,177422,4,1AX  O F00,Geary + 33rd Avenue,7160,st,5772,0,5772,0,,532264,3
120,15444,0,177422,5,1AX  O F00,Geary + 33rd Avenue,3828,st,205,0,205,0,,532264,4
120,15444,0,177422,6,1AX  O F00,Geary + 33rd Avenue,3831,st,147,0,147,0,,532264,5
120,15444,0,177422,7,1AX  O F00,Geary + 33rd Avenue,3886,st,209,0,209,0,,532264,6
120,15444,0,177422,8,1AX  O F00,Geary + 33rd Avenue,3833,st,173,0,173,0,,532264,7
120,15444,0,177422,9,1AX  O F00,Geary + 33rd Avenue,3835,st,281,0,281,0,,532264,8
120,15444,0,177422,10,1AX  O F00,Geary + 33rd Avenue,3837,st,280,0,280,0,,532264,9
120,15444,0,177422,11,1AX  O F00,Geary + 33rd Avenue,3839,st,276,0,276,0,,532264,10
120,15444,0,177422,12,1AX  O F00,Geary + 33rd Avenue,3841,st,285,0,285,0,,532264,11
120,15444,0,177422,13,1AX  O F00,Geary + 33rd Avenue,3843,st,212,0,212,0,,532264,12
120,15444,0,177422,14,1AX  O F00,Geary + 33rd Avenue,3547,st,191,0,191,0,,532264,13
120,15444,0,177422,15,1AX  O F00,Geary + 33rd Avenue,3549,st,182,0,182,0,,532264,14
120,15444,0,177422,16,1AX  O F00,Geary + 33rd Avenue,3556,st,123,0,123,0,,532264,15
120,15444,0,177422,17,1AX  O F00,Geary + 33rd Avenue,358,no,190,9010,0,0,,532264,16
120,15444,0,177422,18,1AX  O F00,Geary + 33rd Avenue,3558,st,0,0,190,0,,532264,16
120,15444,1,177423,1,1AX  I F00,the Financial District,358,no,0,0,0,0,,532267,1
120,15444,1,177423,2,1AX  I F00,the Financial District,3557,st,0,0,0,0,,532267,1
120,15444,1,177423,3,1AX  I F00,the Financial District,3555,st,191,0,191,0,,532267,2
120,15444,1,177423,4,1AX  I F00,the Financial District,3548,st,141,0,141,0,,532267,3
120,15444,1,177423,5,1AX  I F00,the Financial District,3546,st,159,0,159,0,,532267,4
120,15444,1,177423,6,1AX  I F00,the Financial District,3844,st,229,0,229,0,,532267,5
120,15444,1,177423,7,1AX  I F00,the Financial District,3842,st,142,0,142,0,,532267,6
120,15444,1,177423,8,1AX  I F00,the Financial District,3840,st,277,0,277,0,,532267,7
120,15444,1,177423,9,1AX  I F00,the Financial District,3838,st,297,0,297,0,,532267,8
120,15444,1,177423,10,1AX  I F00,the Financial District,3836,st,277,0,277,0,,532267,9
120,15444,1,177423,11,1AX  I F00,the Financial District,3834,st,280,0,280,0,,532267,10
120,15444,1,177423,12,1AX  I F00,the Financial District,3887,st,239,0,239,0,,532267,11
